PNR Number: 4652_20221101_1_2912_9				Train Number :4652				Date of Journey:2022-11-01
ZAlRPEKtzfiZW               				SL2362				13				MB
PsWiw                       				SL2362				14				UB
QKXrAh                      				SL2362				15				LB
htzLZsoy                    				SL2362				16				MB
pxJuIxKpb                   				SL2362				17				UB
OCWSvmAvYEMn                				SL2362				18				SL
DknUeQ                      				SL2362				19				SU
cwfUvNInUepCPu              				SL2362				20				LB
i                           				SL2362				21				MB
g                           				SL2362				22				UB
fgksjSKRrwHK                				SL2362				23				LB
ujpdXcGDXrRfNYUr            				SL2362				24				MB
zGkmAza                     				SL2363				1				LB
xjH                         				SL2363				2				MB
HkBhKvAlqbjxPZ              				SL2363				3				UB
ACaDzIV                     				SL2363				4				LB




PNR Number: 22517_20221101_1_3347_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

JLPjBALB                    				AC3347				13				UB
DBTidHQiRFBCWtL             				AC3347				14				SL
urqb                        				AC3347				15				SU
BhWfltEIyV                  				AC3347				16				LB
zigiDYTYP                   				AC3347				17				LB
x                           				AC3347				18				UB
zMNEpJtbbKVVytU             				AC3348				1				UB
IRCpqlQaiewMV               				AC3348				2				SL
pHCPlPZZEmLWGk              				AC3348				3				SU
PGEZWvoyVAYQ                				AC3348				4				LB
LMdBLCuUrkKWIwMK            				AC3348				5				LB
ukrQi                       				AC3348				6				UB
JPtvczLs                    				AC3348				7				UB
yf                          				AC3348				8				SL
CJ                          				AC3348				9				SU
RJgsuJKYNeCeE               				AC3348				10				LB
nFzjobtONMKeKPfD            				AC3348				11				LB
jKnvXRWRn                   				AC3348				12				UB
Lhx                         				AC3348				13				UB
YdHG                        				AC3348				14				SL
ODKtHtunFyvnF               				AC3348				15				SU
xkGI                        				AC3348				16				LB
PCsKAJL                     				AC3348				17				LB
blKWFWtMmtcHeYqc            				AC3348				18				UB
Nkpbr                       				AC3349				1				UB
WLXCsbZbOkFr                				AC3349				2				SL
gSmAUP                      				AC3349				3				SU
A                           				AC3349				4				LB
BNGfxrz                     				AC3349				5				LB




PNR Number: 22517_20221101_0_2512_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

KBMavrx                     				SL2512				13				MB
GvTgPuQDVvML                				SL2512				14				UB
xPwVjcux                    				SL2512				15				LB
pPDiwmwT                    				SL2512				16				MB
yVrNuVroKZdoFZA             				SL2512				17				UB
JTVuBKPpYuUurTw             				SL2512				18				SL
nZBBIc                      				SL2512				19				SU
CJQqRtVXLe                  				SL2512				20				LB
pfJT                        				SL2512				21				MB
zHyTIyTKZd                  				SL2512				22				UB
RqGfWCOg                    				SL2512				23				LB
paYqBT                      				SL2512				24				MB
HGwVTaCyUeeI                				SL2513				1				LB
BAySPYhZ                    				SL2513				2				MB
Kw                          				SL2513				3				UB
GNTUXLdUI                   				SL2513				4				LB
oQL                         				SL2513				5				MB
ogj                         				SL2513				6				UB
cgUuHLHXJc                  				SL2513				7				SL
NKhYwRbM                    				SL2513				8				SU
fBIWYTDLWRMPQFY             				SL2513				9				LB
wztRfucng                   				SL2513				10				MB
ukRULa                      				SL2513				11				UB
TVjHdlWUM                   				SL2513				12				LB
IcZZcsbuLQCuP               				SL2513				13				MB
kJekrkjkCjtAOTMW            				SL2513				14				UB
dNQNcLWOGJw                 				SL2513				15				LB




PNR Number: 4652_20221101_0_2388_20				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

TkpLqnmryPHb                				SL2388				20				LB
Yn                          				SL2388				21				MB
uSwOpZpy                    				SL2388				22				UB
TBovNKZ                     				SL2388				23				LB
FIdCuCrzNI                  				SL2388				24				MB
rNTQePOgFWzXsBVe            				SL2389				1				LB
dZrTGNUAOd                  				SL2389				2				MB
hMcDY                       				SL2389				3				UB
BxOcpYYqbSyTwM              				SL2389				4				LB
BpscWOK                     				SL2389				5				MB
ofdKhkSDj                   				SL2389				6				UB
MZu                         				SL2389				7				SL
IlIpOYuUBdcxnLz             				SL2389				8				SU
ezcNcMQeClchfko             				SL2389				9				LB
ZXzgY                       				SL2389				10				MB
HAVWIcaXn                   				SL2389				11				UB
BbFjuDybqQv                 				SL2389				12				LB
TMCHoRRLVsnG                				SL2389				13				MB
ZYi                         				SL2389				14				UB
tYvmFRlgmyzm                				SL2389				15				LB
GBj                         				SL2389				16				MB
YoflteZOTcnr                				SL2389				17				UB
gpfOYWFWch                  				SL2389				18				SL




PNR Number: 22517_20221101_1_3399_18				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

vsAaHnzZM                   				AC3399				18				UB
IsL                         				AC3400				1				UB
LHDs                        				AC3400				2				SL
Ep                          				AC3400				3				SU
SEaevAmPM                   				AC3400				4				LB
ThIhBb                      				AC3400				5				LB
nBgZOXvcmQz                 				AC3400				6				UB
HfxkWLRmjLTCPBJR            				AC3400				7				UB
etxSwvj                     				AC3400				8				SL
VDN                         				AC3400				9				SU
ueuoS                       				AC3400				10				LB
XyWCqXx                     				AC3400				11				LB
wppVbFat                    				AC3400				12				UB
KTJqtbqR                    				AC3400				13				UB
ikQDJnZlQuCfjTf             				AC3400				14				SL
VdYhtbdPXUUNMu              				AC3400				15				SU
hvnynLJ                     				AC3400				16				LB
SXEaDzVL                    				AC3400				17				LB
XjbNOkfTAhFeOP              				AC3400				18				UB
sTeivvvec                   				AC3401				1				UB
BqyOkmVbZ                   				AC3401				2				SL
OsqJPFoQBX                  				AC3401				3				SU
mkvsyFxVCfay                				AC3401				4				LB
AcRzjKGzgxl                 				AC3401				5				LB
rNNwHoyz                    				AC3401				6				UB
eBs                         				AC3401				7				UB
QrpLIdcfThTUh               				AC3401				8				SL
owHLCnSH                    				AC3401				9				SU
UGvguIHZjaJov               				AC3401				10				LB
CXYdXn                      				AC3401				11				LB
oz                          				AC3401				12				UB
RFejeUcgCBey                				AC3401				13				UB
zLJKntneeg                  				AC3401				14				SL
IDfpaVNpxtBgbzv             				AC3401				15				SU
QtWNuNyzmbisG               				AC3401				16				LB
TeebbmIoSXxE                				AC3401				17				LB
ICWJzXgdMA                  				AC3401				18				UB
BEUWNrEqqoujD               				AC3402				1				UB
NpgeamB                     				AC3402				2				SL
KUSzQvuUAMW                 				AC3402				3				SU




PNR Number: 4652_20221101_0_2398_21				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

bqEYn                       				SL2398				21				MB
TtAJdODo                    				SL2398				22				UB
CLQH                        				SL2398				23				LB
whPWR                       				SL2398				24				MB
LSKMNRotjHnvH               				SL2399				1				LB
KGBqQETd                    				SL2399				2				MB
jwSBAjXSxZKQs               				SL2399				3				UB
CGkWddRtOSQLQ               				SL2399				4				LB
ocoFxELqU                   				SL2399				5				MB
wlTKRcldY                   				SL2399				6				UB
NyGKAwaEHQsZ                				SL2399				7				SL
pkRO                        				SL2399				8				SU
qpogQ                       				SL2399				9				LB
xqXdcQDBAGMW                				SL2399				10				MB
aOfC                        				SL2399				11				UB
FfoSFJBHRnpZER              				SL2399				12				LB
YBqDrNAxR                   				SL2399				13				MB
bUoOLHrm                    				SL2399				14				UB
UMDdfhHBFNpI                				SL2399				15				LB
NuLQonvHwJoJW               				SL2399				16				MB
aJpiJIbYaYKuXar             				SL2399				17				UB
BWlWXPgL                    				SL2399				18				SL
SxXD                        				SL2399				19				SU
M                           				SL2399				20				LB
INLqaDijhrjMITK             				SL2399				21				MB
RhfpcJRSc                   				SL2399				22				UB
mnFbQZCn                    				SL2399				23				LB
LBAvSqYsCbLXqN              				SL2399				24				MB
fvuYUX                      				SL2400				1				LB
aQs                         				SL2400				2				MB




PNR Number: 4652_20221101_1_3454_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

zrtifIYsoDTh                				AC3454				6				UB
pnbqlSHXdpY                 				AC3454				7				UB
dwh                         				AC3454				8				SL
twcqND                      				AC3454				9				SU
RuwLiHo                     				AC3454				10				LB
dzpDKIeSyTwx                				AC3454				11				LB
VzdcqQFKme                  				AC3454				12				UB
FReAysbxGb                  				AC3454				13				UB
ngWJgmR                     				AC3454				14				SL




PNR Number: 22517_20221101_1_3417_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PJXwBPu                     				AC3417				15				SU
lASbuwHGsOPqNotn            				AC3417				16				LB
snOHmbz                     				AC3417				17				LB
uhBurbGXBz                  				AC3417				18				UB
jZencZUJWLlKWJc             				AC3418				1				UB
c                           				AC3418				2				SL
LI                          				AC3418				3				SU
sKfuUAtKCNRTWjy             				AC3418				4				LB
LQige                       				AC3418				5				LB
WBCzcT                      				AC3418				6				UB
EX                          				AC3418				7				UB
ifjtMymoWrfaw               				AC3418				8				SL
mwTR                        				AC3418				9				SU
oWtMRJ                      				AC3418				10				LB
uiphCht                     				AC3418				11				LB
duTtveKdCvrWYwcV            				AC3418				12				UB
zLSddpEgOvyEsp              				AC3418				13				UB
Ie                          				AC3418				14				SL
KRXkOheFTRK                 				AC3418				15				SU
DNOrEiZ                     				AC3418				16				LB
iEL                         				AC3418				17				LB
KltaxKiaiwryr               				AC3418				18				UB
jkSglHcacaLkS               				AC3419				1				UB
uBITSQvGjLx                 				AC3419				2				SL
FBvfwHmx                    				AC3419				3				SU
lp                          				AC3419				4				LB
AKebelLeWaLM                				AC3419				5				LB
NysRRKV                     				AC3419				6				UB
XrqwLI                      				AC3419				7				UB
GSHbahzaiKfTAN              				AC3419				8				SL
ufrTsTJyslT                 				AC3419				9				SU
Mcp                         				AC3419				10				LB
HyAPeFHpHD                  				AC3419				11				LB




PNR Number: 22517_20221101_0_2562_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

xOKdo                       				SL2562				7				SL
wuu                         				SL2562				8				SU
HXL                         				SL2562				9				LB
SVORBkFk                    				SL2562				10				MB
HkFgixaFqfnjtX              				SL2562				11				UB
FHygyh                      				SL2562				12				LB
aRlBOOzpmlA                 				SL2562				13				MB
dbPGvnWm                    				SL2562				14				UB
OqkxVdnT                    				SL2562				15				LB
zGZgGQAo                    				SL2562				16				MB
RvsVx                       				SL2562				17				UB
tkefVvRk                    				SL2562				18				SL
bQvHMSuXNv                  				SL2562				19				SU
WfbqYDumsszwNwB             				SL2562				20				LB
lOgZtOSH                    				SL2562				21				MB
yIIUd                       				SL2562				22				UB
eXpplTi                     				SL2562				23				LB
VaaQEoQHr                   				SL2562				24				MB
AevPkwlNOGL                 				SL2563				1				LB
cWvvJbDoCkIWO               				SL2563				2				MB
UVpVcVKINzOb                				SL2563				3				UB
hhSXXodfIe                  				SL2563				4				LB
oIHvy                       				SL2563				5				MB
eeN                         				SL2563				6				UB
Lw                          				SL2563				7				SL
iFXxZsamxflnh               				SL2563				8				SU
TQQzaNWTH                   				SL2563				9				LB
lfP                         				SL2563				10				MB
OEzFSPAxypbDi               				SL2563				11				UB
oJ                          				SL2563				12				LB
L                           				SL2563				13				MB
jkOltJpdOkez                				SL2563				14				UB
OIhFVjw                     				SL2563				15				LB
ZxcCOciXqr                  				SL2563				16				MB
KekdfPRwMWs                 				SL2563				17				UB




PNR Number: 22517_20221101_1_3423_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

lEk                         				AC3423				14				SL
R                           				AC3423				15				SU
tkuy                        				AC3423				16				LB
gzghUcwPTsaXMvl             				AC3423				17				LB
zPKgQmgAHa                  				AC3423				18				UB
IbwKB                       				AC3424				1				UB
BBzatVXh                    				AC3424				2				SL
iZPtbZQwq                   				AC3424				3				SU
LqWQbLnCEvzf                				AC3424				4				LB
GcUaTmNCou                  				AC3424				5				LB
MkNHLMxzugR                 				AC3424				6				UB
vQXkxHCPLkGER               				AC3424				7				UB
re                          				AC3424				8				SL
UROp                        				AC3424				9				SU
VlSrZ                       				AC3424				10				LB
bBL                         				AC3424				11				LB
LkCGYQazIt                  				AC3424				12				UB
exBwSZkZBjuY                				AC3424				13				UB
exUKIjt                     				AC3424				14				SL
npDbZo                      				AC3424				15				SU
oRakI                       				AC3424				16				LB
aqI                         				AC3424				17				LB
eLWlEsPulWHtTV              				AC3424				18				UB
zvT                         				AC3425				1				UB
RIYQQgPCaQuEPFWM            				AC3425				2				SL
zMzsWigNlEAhofR             				AC3425				3				SU
ShmgdwWzsRK                 				AC3425				4				LB
OFEiPARnTgOVPEza            				AC3425				5				LB
smeSdcQBTQCLb               				AC3425				6				UB




PNR Number: 4652_20221101_0_2437_14				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

mUtEpXwkCeolOK              				SL2437				14				UB
jB                          				SL2437				15				LB
RviiRCsIoN                  				SL2437				16				MB
GrvDfxFwmX                  				SL2437				17				UB
fS                          				SL2437				18				SL




PNR Number: 22517_20221101_1_3452_5				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

n                           				AC3452				5				LB
sdUHHEegBABfJaWY            				AC3452				6				UB
uCq                         				AC3452				7				UB
igP                         				AC3452				8				SL
bw                          				AC3452				9				SU
zicfOjXgYcVWkg              				AC3452				10				LB
lvqdmTHiIB                  				AC3452				11				LB
whpqPCLSL                   				AC3452				12				UB
PiuBpvi                     				AC3452				13				UB
NMPfztB                     				AC3452				14				SL
UhzLNSQHuRQ                 				AC3452				15				SU
cGWDtfdHY                   				AC3452				16				LB
SVQ                         				AC3452				17				LB
wHJCl                       				AC3452				18				UB
JVLblYRAXnYHZxEL            				AC3453				1				UB
FHNhs                       				AC3453				2				SL
SfJqSVfPwUpakY              				AC3453				3				SU
ixKkCT                      				AC3453				4				LB
jeyDg                       				AC3453				5				LB
aCI                         				AC3453				6				UB
tiUHnyfrQvnJbjIM            				AC3453				7				UB
diKziSOYpHKDjzXi            				AC3453				8				SL
HKZCxShwway                 				AC3453				9				SU
RvoczbjDW                   				AC3453				10				LB
OwpOX                       				AC3453				11				LB
otmUY                       				AC3453				12				UB
ckw                         				AC3453				13				UB
ziUuhxhbwx                  				AC3453				14				SL
KLZdLQpbI                   				AC3453				15				SU
cIPLrCLTTcOvlQZp            				AC3453				16				LB




PNR Number: 4652_20221101_1_3499_13				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

oCMtmerOl                   				AC3499				13				UB
AEMgOOCdy                   				AC3499				14				SL
GuysINJuW                   				AC3499				15				SU
FHPhHHOegBXxQsW             				AC3499				16				LB
VsSF                        				AC3499				17				LB
Z                           				AC3499				18				UB
lHfoyYy                     				AC3500				1				UB
BaGdBAsaYT                  				AC3500				2				SL
RJuHagYqsERn                				AC3500				3				SU
DmPLM                       				AC3500				4				LB
nWNeYXmVuf                  				AC3500				5				LB
PULfCa                      				AC3500				6				UB
FagCcXQkvID                 				AC3500				7				UB
mXPEzvU                     				AC3500				8				SL
ershGIlmwWA                 				AC3500				9				SU
LDci                        				AC3500				10				LB
fei                         				AC3500				11				LB
UEBOgUef                    				AC3500				12				UB
hvQvvldDpTvv                				AC3500				13				UB
HCUTBoFhRRiseUa             				AC3500				14				SL
kWlUeavd                    				AC3500				15				SU
eBv                         				AC3500				16				LB
tdE                         				AC3500				17				LB
OrRzUz                      				AC3500				18				UB
dvbehuwEMAsGxKYU            				AC3501				1				UB
zpoPutL                     				AC3501				2				SL
vPq                         				AC3501				3				SU
neywmntbtAYvLPsl            				AC3501				4				LB
zzTrXJqlylHFG               				AC3501				5				LB
fOIPbGwuNrDP                				AC3501				6				UB




PNR Number: 22517_20221101_0_2596_4				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CSaZpo                      				SL2596				4				LB
plMQiQiSrLvBDr              				SL2596				5				MB
zOyOwcwpMbVyfapp            				SL2596				6				UB
TDpyNtvvZtHjm               				SL2596				7				SL
uiIUqcxPTt                  				SL2596				8				SU
kwtxjxIBEvpcC               				SL2596				9				LB
AuPBayBE                    				SL2596				10				MB
pTRdhCPt                    				SL2596				11				UB
aPhEq                       				SL2596				12				LB
p                           				SL2596				13				MB
DbeCQAKJBHISKGwg            				SL2596				14				UB
FFarqLoFB                   				SL2596				15				LB




PNR Number: 22517_20221101_1_3466_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

uCBGvcEzYkak                				AC3466				1				UB
awzUpdqOfy                  				AC3466				2				SL
tdvNPdyCmyofid              				AC3466				3				SU
qDGQK                       				AC3466				4				LB
PrLnZAje                    				AC3466				5				LB
LoMQHlbTPNd                 				AC3466				6				UB
LTAIkjTV                    				AC3466				7				UB
iAPO                        				AC3466				8				SL
PxSmmZ                      				AC3466				9				SU
IMCCUIBCpU                  				AC3466				10				LB
Ojs                         				AC3466				11				LB
koHB                        				AC3466				12				UB
oUeL                        				AC3466				13				UB
Ys                          				AC3466				14				SL
KpRzXe                      				AC3466				15				SU
UrkCcOXHn                   				AC3466				16				LB
zrypCjhCEGOBNGu             				AC3466				17				LB
xBMTzfqDCCryBYj             				AC3466				18				UB
nztNnUNpPdVt                				AC3467				1				UB
BJAqUyDbVKF                 				AC3467				2				SL
gIRfPpzj                    				AC3467				3				SU
DAGifLP                     				AC3467				4				LB
w                           				AC3467				5				LB
CVKJcVBNsLO                 				AC3467				6				UB
xCcSqruxNBC                 				AC3467				7				UB
ugyeFXWllNap                				AC3467				8				SL
Z                           				AC3467				9				SU
LI                          				AC3467				10				LB
He                          				AC3467				11				LB
zWftW                       				AC3467				12				UB
xkyF                        				AC3467				13				UB
WKCJlE                      				AC3467				14				SL
FTIxWwGDVqm                 				AC3467				15				SU
anGkyBjOmqa                 				AC3467				16				LB




PNR Number: 4652_20221101_0_2452_17				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

QSUbWfLjSbQ                 				SL2452				17				UB
H                           				SL2452				18				SL
SMVsqzOZqNbOinr             				SL2452				19				SU
yLTVrUpDrXOSk               				SL2452				20				LB
BXlCyYpbyRF                 				SL2452				21				MB
NDXsKteyJR                  				SL2452				22				UB
ZpBaBKjJrfCsrh              				SL2452				23				LB
MHNZ                        				SL2452				24				MB
AT                          				SL2453				1				LB
ISeJeUBWBZTeoWNv            				SL2453				2				MB
rBGzaClUFncIZK              				SL2453				3				UB
B                           				SL2453				4				LB
hnJqbelXWzT                 				SL2453				5				MB




PNR Number: 22517_20221101_0_2603_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

OZcReteZFIwVIjm             				SL2603				15				LB
oZ                          				SL2603				16				MB
wAsaRGk                     				SL2603				17				UB
YeAB                        				SL2603				18				SL
wfA                         				SL2603				19				SU
GrhXyhRjDQdv                				SL2603				20				LB
bSoJQbCLEHUNVhDk            				SL2603				21				MB
CJbriHGV                    				SL2603				22				UB
pUtNcrvctaAABd              				SL2603				23				LB
ceYvqxFnWIPpEi              				SL2603				24				MB
rV                          				SL2604				1				LB
AuGTGFeJmOXdBDfZ            				SL2604				2				MB
QrFMFgaJDLnkzri             				SL2604				3				UB
roIl                        				SL2604				4				LB
kbkniOF                     				SL2604				5				MB
nDnLDt                      				SL2604				6				UB
MDbDJa                      				SL2604				7				SL
rnmtygnYgr                  				SL2604				8				SU




PNR Number: 22517_20221101_0_2604_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

xEKu                        				SL2604				9				LB
RXlbJdfyJiIZTFJo            				SL2604				10				MB
LmO                         				SL2604				11				UB
MloIurbUG                   				SL2604				12				LB
ptI                         				SL2604				13				MB
sHGaNEHbg                   				SL2604				14				UB
aFZ                         				SL2604				15				LB
cUNfIGiR                    				SL2604				16				MB
CIaiYlwCcdagHZDf            				SL2604				17				UB
ETx                         				SL2604				18				SL
N                           				SL2604				19				SU
cpmgX                       				SL2604				20				LB
ArwOzNDfvEB                 				SL2604				21				MB
iOztH                       				SL2604				22				UB




PNR Number: 22517_20221101_0_2604_23				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Qdpfsp                      				SL2604				23				LB
HVv                         				SL2604				24				MB
cUziPmCiWlopdeqp            				SL2605				1				LB
rrjukFRTIAuG                				SL2605				2				MB
wDEkytO                     				SL2605				3				UB
CWveoXiYe                   				SL2605				4				LB
q                           				SL2605				5				MB
B                           				SL2605				6				UB
JelUPHYezHink               				SL2605				7				SL
aFCyYJ                      				SL2605				8				SU




PNR Number: 4652_20221101_0_2460_20				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

isEgeSLbgGA                 				SL2460				20				LB
QqyDoiPntiiJxl              				SL2460				21				MB
TveDB                       				SL2460				22				UB
BmktvqIdUpq                 				SL2460				23				LB
I                           				SL2460				24				MB
YxHMLpByZbcZwp              				SL2461				1				LB
FBHh                        				SL2461				2				MB
sGxrZKIfHwmUmB              				SL2461				3				UB
mfcAxRpMroh                 				SL2461				4				LB
KYPADFrUdIBrx               				SL2461				5				MB
BYUgmuhQauAea               				SL2461				6				UB
gAVUfhiVoiNp                				SL2461				7				SL
ZkJMEEFGAJc                 				SL2461				8				SU
FvwihTTcOKIHnL              				SL2461				9				LB
mVJRsxKMXYwcfSG             				SL2461				10				MB
AWXvsFOBDW                  				SL2461				11				UB
UvIbDpoBj                   				SL2461				12				LB
CP                          				SL2461				13				MB
uFDhlpEYJmxPgH              				SL2461				14				UB
SxIkfCuJpU                  				SL2461				15				LB




PNR Number: 4652_20221101_0_2461_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

V                           				SL2461				16				MB




PNR Number: 4652_20221101_0_2462_19				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

iglKbaMFcWYpu               				SL2462				19				SU
hgvhEOPMSAFYzXu             				SL2462				20				LB
qskybDyX                    				SL2462				21				MB
nlzEWSv                     				SL2462				22				UB
WgQuS                       				SL2462				23				LB
HzUk                        				SL2462				24				MB
GUeOClmO                    				SL2463				1				LB
ZQjXuN                      				SL2463				2				MB
xVPMWJTlrWSoTAD             				SL2463				3				UB
CBIHlYSNfHPLfAf             				SL2463				4				LB
HTEGUlph                    				SL2463				5				MB
oaDunFS                     				SL2463				6				UB
BCCzkyYSwKRNDHQ             				SL2463				7				SL
AvUlChfjv                   				SL2463				8				SU
rHjrGB                      				SL2463				9				LB
WkprsgEGLsmS                				SL2463				10				MB
ZQ                          				SL2463				11				UB
PcEpovgeDDX                 				SL2463				12				LB
pHIwTBoVbVW                 				SL2463				13				MB
gIIIShoq                    				SL2463				14				UB
roNaOkmVov                  				SL2463				15				LB
iMPSvSRd                    				SL2463				16				MB
wtpGOaocOMFWY               				SL2463				17				UB
ZxUdEWTJl                   				SL2463				18				SL
dzcI                        				SL2463				19				SU
wzfqzgugeW                  				SL2463				20				LB
HoAcDp                      				SL2463				21				MB
t                           				SL2463				22				UB
Vr                          				SL2463				23				LB
FA                          				SL2463				24				MB
V                           				SL2464				1				LB
IbfgHtTWrZmnib              				SL2464				2				MB
fv                          				SL2464				3				UB




PNR Number: 22517_20221101_0_2608_16				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

GifvRVuR                    				SL2608				16				MB
O                           				SL2608				17				UB
Llk                         				SL2608				18				SL
efApIaktQJDIplY             				SL2608				19				SU
VV                          				SL2608				20				LB
LRPuwAtreGE                 				SL2608				21				MB
kFJrMAEvQzjeUg              				SL2608				22				UB
PTYKLiSmkvt                 				SL2608				23				LB
xVHonBfQVwRF                				SL2608				24				MB
URlAwonUFezn                				SL2609				1				LB
GqYzuPQmQWstVjIh            				SL2609				2				MB
GBmz                        				SL2609				3				UB
ThvxVlLaSS                  				SL2609				4				LB
kGhIpdVoqXqcMUl             				SL2609				5				MB
nxzOIUpKk                   				SL2609				6				UB
pvexqhCkyaHzoQaZ            				SL2609				7				SL
dzHXKcH                     				SL2609				8				SU
x                           				SL2609				9				LB
JqoCwNIYdWnAn               				SL2609				10				MB
YfKdsVbodu                  				SL2609				11				UB
NiUlDjnd                    				SL2609				12				LB
dhquLKnJq                   				SL2609				13				MB
Ulmv                        				SL2609				14				UB
FIBxyc                      				SL2609				15				LB
a                           				SL2609				16				MB
wdIxHtWg                    				SL2609				17				UB
pbnIVfzypQFIRb              				SL2609				18				SL
BFMUWUnhQxJnIve             				SL2609				19				SU
DqKMXBZhlSwDS               				SL2609				20				LB
Vli                         				SL2609				21				MB
EXyN                        				SL2609				22				UB
bUsOhzCLX                   				SL2609				23				LB
KzRiTNUW                    				SL2609				24				MB
FPIlSUxjbJkRhe              				SL2610				1				LB
dBSb                        				SL2610				2				MB
gLIdGdSQe                   				SL2610				3				UB
sAFHUcCO                    				SL2610				4				LB
sQj                         				SL2610				5				MB
vvKeXeWKnhgyCk              				SL2610				6				UB
IymTSZot                    				SL2610				7				SL




PNR Number: 22517_20221101_0_2610_8				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

vL                          				SL2610				8				SU
bWYojRXrSKGHAC              				SL2610				9				LB
ACNPgfpbKeGICmj             				SL2610				10				MB
b                           				SL2610				11				UB
r                           				SL2610				12				LB
nCoVHsykuZH                 				SL2610				13				MB
D                           				SL2610				14				UB
HoAsQUpcBS                  				SL2610				15				LB
ESWeYDkcixKnsfOP            				SL2610				16				MB
yDwoEoISaNh                 				SL2610				17				UB
PyIXNahHGDqpYO              				SL2610				18				SL




PNR Number: 4652_20221101_1_3521_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

BCDQlqodWmSIz               				AC3521				16				LB
YHJQzS                      				AC3521				17				LB
YJp                         				AC3521				18				UB
fxM                         				AC3522				1				UB
gQGwiIAGwIjnhBe             				AC3522				2				SL
HsPlycjremJU                				AC3522				3				SU
cztTIkg                     				AC3522				4				LB
pLwGD                       				AC3522				5				LB
zJXojZcXQ                   				AC3522				6				UB
QfxTgZQqvEHW                				AC3522				7				UB
nzFIWuSQoIML                				AC3522				8				SL
uKIuRJJQ                    				AC3522				9				SU
x                           				AC3522				10				LB
ohUzYsbzuYuPeky             				AC3522				11				LB
UFYLiQwTwFUlrePH            				AC3522				12				UB
qSHAyaIPxHObiqCe            				AC3522				13				UB
IopmQOkYCgQF                				AC3522				14				SL
lNXKjtzZcDSSRML             				AC3522				15				SU
lsXtlWxoQyM                 				AC3522				16				LB
YGxNzuiHodh                 				AC3522				17				LB
KMzPqioaZ                   				AC3522				18				UB
g                           				AC3523				1				UB
mAZEyXKWCeL                 				AC3523				2				SL
LDCF                        				AC3523				3				SU
CvtoB                       				AC3523				4				LB




PNR Number: 4652_20221101_0_2473_24				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HzLjMKZIWHBrNMlR            				SL2473				24				MB
qZhHEibXsCdYyyQU            				SL2474				1				LB
GHXoCsUZQ                   				SL2474				2				MB
rXh                         				SL2474				3				UB
dry                         				SL2474				4				LB
VlMBBuIgifMcKAy             				SL2474				5				MB
DlWmlYcraxf                 				SL2474				6				UB
xBTZnF                      				SL2474				7				SL
Fzqs                        				SL2474				8				SU
LaOxWdi                     				SL2474				9				LB
HuQKfLYRonumQR              				SL2474				10				MB
VxA                         				SL2474				11				UB
XGhUg                       				SL2474				12				LB
DmSD                        				SL2474				13				MB
chliWyAjgaDMHIBz            				SL2474				14				UB
d                           				SL2474				15				LB
GOXtocOx                    				SL2474				16				MB
